Incident ID,Incident Date,State,City Or County,Business/Location Name,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,County,FIPS,Population_per_state_2023,Population_per_county_2023
2824893,2024-01-12,Florida,Spring Hill,Frank W. Springstead High School,0,0,0,0,1,HERNANDO,12053,22610726,212807.0
2868032,2024-01-12,Virginia,Moneta,Smith Mountain Lake Christian Academy,0,0,0,1,1,BEDFORD,51515,8715698,
2800126,2024-01-11,Florida,Miami,Miami Northwestern Senior High,0,1,0,0,1,MIAMI-DADE,12086,22610726,2686867.0
2798844,2024-01-10,California,Armona,Parkview Middle School,0,0,0,0,1,KINGS,06031,38965193,152682.0
2801641,2024-01-10,Oklahoma,Ada,Latta Public School,0,0,0,0,0,PONTOTOC,40123,4053824,38396.0
2800677,2024-01-10,Oregon,Hillsboro,Hillsboro High School,0,0,0,0,0,WASHINGTON,41067,4233358,598865.0
2799113,2024-01-10,Alabama,Tuscaloosa,Hillcrest High School,0,0,0,0,1,TUSCALOOSA,01125,5108468,237373.0
2799660,2024-01-10,Ohio,Youngstown (Boardman),Boardman High School,0,0,0,0,1,MAHONING,39099,11785935,225596.0
2798988,2024-01-10,California,Los Angeles,Ánimo Venice Charter High School,0,0,0,0,1,LOS ANGELES,06037,38965193,9663345.0
2799458,2024-01-08,New York,Schenectady,Oneida Middle School,0,0,0,0,1,SCHENECTADY,36093,19571216,159902.0
2797328,2024-01-08,North Carolina,Marshville,Forest Hills High School,0,0,0,0,2,UNION,37179,10835491,256452.0
2797492,2024-01-08,Tennessee,Nashville,Glencliff High School,0,0,0,0,1,DAVIDSON,47037,7126489,712334.0
2812881,2024-01-05,New Jersey,Minotola,Dr. J.P. Cleary Elementary School,0,0,0,0,1,ATLANTIC,34001,9290841,275213.0
2795081,2024-01-04,Ohio,Dayton,North Dayton School of Discovery,0,0,0,0,1,MONTGOMERY,39113,11785935,533796.0
2795369,2024-01-04,Florida,Tampa,University of South Florida,0,0,0,0,1,HILLSBOROUGH,12057,22610726,1535564.0
2795630,2024-01-04,Pennsylvania,Lock Haven,Robb Elementary School,0,0,0,0,1,CLINTON,42035,12961683,37607.0
2794194,2024-01-04,Iowa,Perry,Perry Middle and High School,2,5,1,0,0,DALLAS,19049,3207004,111092.0
2795856,2024-01-04,Kentucky,Morehead,Rowan County Middle School,0,0,0,0,1,ROWAN,21205,4526154,24409.0
2794926,2024-01-03,Massachusetts,Boston,Snowden International School,0,0,0,0,1,SUFFOLK,25025,7001399,768425.0
2794376,2024-01-03,North Carolina,Raleigh,York Elementary School,0,0,0,0,1,WAKE,37183,10835491,1190275.0
2794091,2024-01-03,Tennessee,Memphis,Freedom Preparatory Academy,0,0,0,0,0,SHELBY,47157,7126489,910042.0
2785081,2023-12-22,Maryland,Upper Marlboro,Dr Henry A Wise Jr High School,0,0,0,0,1,PRINCE GEORGES,24033,6180253,947430.0
2784306,2023-12-21,Maryland,Upper Marlboro (Springdale),Charles Herbert Flowers High School,0,0,0,0,1,PRINCE GEORGES,24033,6180253,947430.0
2785246,2023-12-21,Maryland,Baltimore,KIPP Harmony Academy,0,0,0,0,1,BALTIMORE CITY,24510,6180253,565239.0
2785244,2023-12-21,Maryland,Baltimore,Frederick Douglass High School,0,0,0,0,1,BALTIMORE CITY,24510,6180253,565239.0
2785242,2023-12-20,Maryland,Baltimore,Paul Laurence Dunbar High School,0,0,0,0,1,BALTIMORE CITY,24510,6180253,565239.0
2783403,2023-12-20,Ohio,Columbus (Gahanna),High Point Elementary School,0,0,0,0,0,FRANKLIN,39049,11785935,1326063.0
2788377,2023-12-19,Iowa,Sioux City,East High School,0,0,0,0,1,WOODBURY,19193,3207004,105951.0
2782092,2023-12-19,Pennsylvania,Allentown,Louis E Dieruff High School,0,0,0,0,1,LEHIGH,42077,12961683,377754.0
2784517,2023-12-19,Florida,Fort Myers,Coronado High School,0,0,0,0,1,LEE,12071,22610726,834573.0
2782528,2023-12-19,Tennessee,Memphis,Kirby Middle School,0,0,0,0,0,SHELBY,47157,7126489,910042.0
2781549,2023-12-18,Indiana,Brownsburg,Reagan Elementary School,0,0,0,0,0,HENDRICKS,18063,6862199,186387.0
2782274,2023-12-18,Iowa,Des Moines,Lincoln High School,0,0,0,0,1,POLK,19153,3207004,505255.0
2783694,2023-12-18,Indiana,Hammond,Henry W Eggers Middle School,0,0,0,0,1,LAKE,18089,6862199,500598.0
2781250,2023-12-18,Missouri,Kennett,Kennett Middle School,0,0,0,0,1,DUNKLIN,29069,6196156,27032.0
2781628,2023-12-18,Wisconsin,Green Bay,Bay Port High School,0,0,0,0,1,BROWN,55009,5910955,271417.0
2779515,2023-12-15,Georgia,Atlanta,Piedmont Central Dining Hall,1,1,0,0,0,FULTON,13121,11029227,1079105.0
2779762,2023-12-15,Florida,Jacksonville,Terry Parker Sr High School,0,0,0,0,1,DUVAL,12031,22610726,1030822.0
2779753,2023-12-15,Tennessee,Nashville,LEAD Brick Church,0,0,0,0,0,DAVIDSON,47037,7126489,712334.0
2779526,2023-12-14,Georgia,Powder Springs,McEachern High School,0,0,0,0,2,COBB,13067,11029227,776743.0
2778760,2023-12-14,Texas,Austin,Four Points Middle School,0,0,0,0,0,TRAVIS,48453,30503301,1334961.0
2807462,2023-12-14,South Carolina,Florence,South Florence High School,0,0,0,0,0,FLORENCE,45041,5373555,137214.0
2779578,2023-12-14,Washington,Spokane,Rogers High School,0,0,0,0,1,SPOKANE,53063,7812880,551455.0
2779346,2023-12-14,Louisiana,Lake Charles (Moss Bluff),Sam Houston High School,0,0,0,0,1,CALCASIEU,22019,4573749,203761.0
2779507,2023-12-13,Virginia,Roanoke,Hidden Valley Middle School,0,0,0,0,0,ROANOKE CITY,51770,8715698,97171.0
2777785,2023-12-13,Mississippi,Brooklyn,Forrest County Agricultural High School,0,0,0,0,1,FORREST,28035,2939690,78208.0
2778686,2023-12-13,New Mexico,Albuquerque,Cibola High School,0,0,0,0,1,BERNALILLO,35001,2114371,671586.0
2779760,2023-12-13,New Mexico,Albuquerque,Gilbert L Sena Charter High School,0,0,0,0,1,BERNALILLO,35001,2114371,671586.0
2777738,2023-12-12,Michigan,Kalamazoo,Comstock High School,0,0,0,0,0,KALAMAZOO,26077,10037261,262215.0
2777790,2023-12-12,Illinois,Oswego,Oswego East High School,0,0,0,0,1,KENDALL,17093,12549689,139976.0
2778126,2023-12-12,Michigan,Detroit,Detroit Leadership Academy High School,0,0,0,0,2,WAYNE,26163,10037261,1751169.0
2778624,2023-12-12,Pennsylvania,Springville,,0,0,0,0,1,SUSQUEHANNA,42115,12961683,38109.0
2783456,2023-12-12,Ohio,Cleveland,James Ford Rhodes High School,0,0,0,0,1,CUYAHOGA,39035,11785935,1233088.0
2777451,2023-12-12,Mississippi,Biloxi,Biloxi Junior High School,0,0,0,0,1,HARRISON,28047,2939690,210612.0
2776978,2023-12-11,North Carolina,Pembroke,Pembroke Middle School,0,0,0,0,0,ROBESON,37155,10835491,117365.0
2777908,2023-12-11,California,Victorville,Lakeview Leadership Academy,0,0,0,0,1,SAN BERNARDINO,06071,38965193,2195611.0
2776887,2023-12-11,South Carolina,Blythewood,Round Top Elementary,0,0,0,0,0,RICHLAND,45079,5373555,425138.0
2777421,2023-12-11,Missouri,Branson,Branson Junior High School,0,0,0,0,1,TANEY,29213,6196156,56775.0
2785269,2023-12-11,Maine,North Berwick,Noble High School,0,0,0,0,1,YORK,23031,1395722,218586.0
2774956,2023-12-08,New Mexico,Albuquerque,Atrisco Heritage Academy High School,1,0,0,0,1,BERNALILLO,35001,2114371,671586.0
2775369,2023-12-08,California,San Francisco,Galileo Academy of Science and Technology,0,0,0,0,0,SAN FRANCISCO,06075,38965193,808988.0
2775364,2023-12-08,California,San Francisco,Washington High School,0,0,0,0,1,SAN FRANCISCO,06075,38965193,808988.0
2775066,2023-12-08,Tennessee,Antioch,Antioch High School,0,0,0,0,1,DAVIDSON,47037,7126489,712334.0
2776395,2023-12-07,New York,Albany,Temple Israel of Albany,0,0,0,0,1,ALBANY,36001,19571216,316659.0
2773492,2023-12-07,North Carolina,Kernersville,East Forsyth High School,0,0,0,0,0,FORSYTH,37067,10835491,392921.0
2773400,2023-12-07,California,Lancaster,Life Source Preparatory Preschool,0,0,0,0,1,LOS ANGELES,06037,38965193,9663345.0
2774594,2023-12-07,California,Long Beach,,0,0,0,0,1,LOS ANGELES,06037,38965193,9663345.0
2772734,2023-12-06,Indiana,Indianapolis,Lawrence Central High School,0,0,0,0,2,MARION,18097,6862199,968460.0
2773494,2023-12-06,New Mexico,Clovis,Clovis High School,0,0,0,0,0,CURRY,35009,2114371,47222.0
2772021,2023-12-06,Nevada,Las Vegas,University of Nevada Las Vegas - Frank and Estella Beam Hall,3,1,1,0,0,CLARK,32003,3194176,2336573.0
2771255,2023-12-05,Texas,Austin,Northeast Early College High School,6,3,0,0,1,TRAVIS,48453,30503301,1334961.0
2773085,2023-12-05,New York,Albany,Green Tech High Charter School,0,0,0,0,1,ALBANY,36001,19571216,316659.0
2771781,2023-12-05,California,Redondo Beach,Redondo Union High School,0,0,0,0,1,LOS ANGELES,06037,38965193,9663345.0
2772890,2023-12-05,Massachusetts,Chicopee,Chicopee High School,0,0,0,0,1,HAMPDEN,25013,7001399,460291.0
2771716,2023-12-05,Michigan,Grand Rapids,Ottawa Hills High School,0,0,0,0,1,KENT,26081,10037261,661354.0
2770765,2023-12-04,California,Redondo Beach,Redondo Union High School,0,0,0,0,1,LOS ANGELES,06037,38965193,9663345.0
2771173,2023-12-04,Oklahoma,Elk City,Elk City High School,0,0,0,0,1,BECKHAM,40009,4053824,22042.0
2771155,2023-12-04,Oklahoma,Oklahoma City,Broken Arrow Freshman Academy,0,0,0,0,1,OKLAHOMA,40109,4053824,808866.0
2769999,2023-12-01,Vermont,Hinesburg,Hinesburg Community School,0,0,0,0,0,CHITTENDEN,50007,647464,169481.0
2768312,2023-12-01,Ohio,Cincinnati (North College Hill),North College Hill High School,0,1,0,0,0,HAMILTON,39061,11785935,827058.0
2768867,2023-12-01,South Carolina,Orangeburg,South Carolina State University,0,1,0,0,1,ORANGEBURG,45075,5373555,82820.0
2907206,2023-12-01,Nevada,Las Vegas,Palo Verde High School,0,0,0,0,1,CLARK,32003,3194176,2336573.0
2771767,2023-12-01,Alaska,Anchorage,S.A.V.E High School,0,0,0,0,1,ANCHORAGE,02020,733406,286075.0
2767652,2023-11-30,North Carolina,Durham,Riverside High School,0,0,0,0,0,DURHAM,37063,10835491,336892.0
2767655,2023-11-30,North Carolina,Lumberton,Lumberton High School,0,0,0,0,0,ROBESON,37155,10835491,117365.0
2768445,2023-11-30,Alabama,Greenville,Greenville High School,0,0,0,0,1,BUTLER,01013,5108468,18382.0
2767443,2023-11-30,Texas,Houston,,1,0,1,0,0,HARRIS,48201,30503301,4835125.0
2768756,2023-11-30,Mississippi,Port Gibson,Port Gibson High School,0,0,0,0,1,CLAIBORNE,28021,2939690,8617.0
2766991,2023-11-29,Florida,Saint Petersburg,Lakewood High School,0,0,0,0,1,PINELLAS,12103,22610726,961596.0
2766838,2023-11-29,North Carolina,Rocky Mount,Rocky Mount High School,0,0,0,0,1,EDGECOMBE,37065,10835491,48832.0
2785277,2023-11-29,Iowa,Iowa City,Grant Wood Elementary School,0,0,0,0,1,JOHNSON,19103,3207004,157528.0
2767177,2023-11-29,Kentucky,Louisville,Marion C. Moore School,0,0,0,0,1,JEFFERSON,21111,4526154,772144.0
2766426,2023-11-28,Massachusetts,Boston,Up Academy,0,0,0,0,1,SUFFOLK,25025,7001399,768425.0
2765953,2023-11-28,North Carolina,Wadesboro,Anson High School,0,0,0,0,1,ANSON,37007,10835491,21897.0
2771149,2023-11-28,Virginia,Newport News,James River Hall,0,0,0,0,1,NEWPORT NEWS CITY,51700,8715698,183118.0
2766207,2023-11-28,Ohio,Columbus,Champion Middle School,0,0,0,0,1,FRANKLIN,39049,11785935,1326063.0
2765572,2023-11-28,Texas,Waxahachie,Waxahachie High School,0,0,0,0,0,ELLIS,48139,30503301,222829.0
2766840,2023-11-28,Washington,Richland,Hanford High School,0,0,0,0,1,BENTON,53005,7812880,215219.0
2766835,2023-11-28,Washington,Kennewick,Kamiakin High School,0,0,0,0,1,BENTON,53005,7812880,215219.0
2774592,2023-11-27,Maryland,Baltimore,Creative City Public Charter School,0,0,0,0,1,BALTIMORE CITY,24510,6180253,565239.0
2765799,2023-11-27,South Carolina,Rock Hill,Castle Heights Middle School,0,0,0,0,1,YORK,45091,5373555,298320.0
2764980,2023-11-27,South Carolina,Florence,Williams Middle School,0,0,0,0,1,FLORENCE,45041,5373555,137214.0
2764821,2023-11-27,Kansas,Kansas City,F.L. Schlagle High School,0,0,0,0,1,WYANDOTTE,20209,2940546,165281.0
2765549,2023-11-27,Georgia,Lagrange,Troup County High School,0,0,0,0,1,TROUP,13285,11029227,70742.0
2765532,2023-11-27,Illinois,Chicago,Kellogg Wieboldt Hall,0,0,0,0,0,COOK,17031,12549689,5087072.0
2762927,2023-11-21,Nevada,Las Vegas,Ed W Clark High School,0,0,0,0,1,CLARK,32003,3194176,2336573.0
2761285,2023-11-21,North Carolina,Greenville,Belvoir Elementary School,0,0,0,0,1,PITT,37147,10835491,175119.0
2762362,2023-11-21,Minnesota,Saint Paul,Central High School,0,0,0,0,1,RAMSEY,27123,5737915,536075.0
2761194,2023-11-20,California,Santa Rosa,Santa Rosa Junior COllege,0,0,0,0,1,SONOMA,06097,38965193,481812.0
3007789,2023-11-20,Missouri,Columbia,Hickman High School,0,0,0,0,1,BOONE,29019,6196156,189463.0
2761534,2023-11-18,Virginia,Dumfries,Potomac High School,0,0,0,0,1,PRINCE WILLIAM,51153,8715698,489640.0
2760605,2023-11-18,Tennessee,Knoxville,Neyland Stadium,0,0,0,0,1,KNOX,47093,7126489,500669.0
2758692,2023-11-17,Louisiana,Lafayette,Acadiana High School,0,0,0,0,1,LAFAYETTE,22055,4573749,249750.0
2759551,2023-11-17,Maryland,Rockville,Richard Montgomery High School,0,0,0,0,0,MONTGOMERY,24031,6180253,1058474.0
2757004,2023-11-16,Minnesota,Minneapolis (New Hope),Cooper High School,0,0,0,0,2,HENNEPIN,27053,5737915,1258713.0
2757816,2023-11-16,Illinois,Peoria,Manual High School,0,0,0,0,1,PEORIA,17143,12549689,177513.0
2757461,2023-11-16,Tennessee,Martin,"University of Tennessee at Martin, Arnold Pryor Building",0,0,0,0,0,WEAKLEY,47183,7126489,33084.0
2756405,2023-11-15,Kentucky,Lexington,Paul Laurence Dunbar High School,0,0,0,0,1,FAYETTE,21067,4526154,320154.0
2776276,2023-11-15,Missouri,Clever,Clever EleMiddle School,0,0,0,0,1,CHRISTIAN,29043,6196156,94422.0
2756262,2023-11-15,Alabama,Muscle Shoals,Muscle Shoals Middle School,0,0,0,0,1,COLBERT,01033,5108468,58361.0
2757154,2023-11-15,Arizona,Phoenix,Cornerstone Charter High School,0,0,0,0,1,MARICOPA,04013,7431344,4585871.0
2756872,2023-11-15,Oregon,Salem,McKay High School,0,0,0,0,1,MARION,41047,4233358,346741.0
2757496,2023-11-15,Ohio,Cleveland (Shaker Heights),Shaker Heights High School,0,0,0,0,1,CUYAHOGA,39035,11785935,1233088.0
2757494,2023-11-15,Ohio,Toledo,Bowsher High School,0,0,0,0,1,LUCAS,39095,11785935,425484.0
2756188,2023-11-14,North Carolina,Washington,Washington High School,0,0,0,0,1,BEAUFORT,37013,10835491,44481.0
2755367,2023-11-14,Tennessee,Munford,Munford High School,0,0,0,0,1,TIPTON,47167,7126489,62015.0
2756273,2023-11-14,Alabama,Somerville,Cotaco School,0,0,0,0,0,MORGAN,01103,5108468,125133.0
2756112,2023-11-14,Michigan,Lincoln Park,Lincoln Park High School,0,0,0,0,1,WAYNE,26163,10037261,1751169.0
2756292,2023-11-14,Illinois,Peoria,Manual High School,0,0,0,0,2,PEORIA,17143,12549689,177513.0
2755911,2023-11-14,South Carolina,Columbia,Irmo High School,0,0,0,0,1,RICHLAND,45079,5373555,425138.0
2755728,2023-11-14,California,Redlands,Cope Middle School,0,0,0,0,2,SAN BERNARDINO,06071,38965193,2195611.0
2755426,2023-11-14,Maryland,Bowie,Bowie High School,0,0,0,0,1,PRINCE GEORGES,24033,6180253,947430.0
2754506,2023-11-13,Ohio,Massillon,Massillon Junior High School,0,0,0,0,1,STARK,39151,11785935,372716.0
2754860,2023-11-13,Texas,Victoria,Victoria College,0,1,0,0,1,VICTORIA,48469,30503301,91664.0
2756202,2023-11-13,Oregon,Medford,South Medford High School,0,0,0,0,0,JACKSON,41029,4233358,220768.0
2753938,2023-11-13,Texas,Prairie View,Prairie View A&M University,1,0,0,0,1,WALLER,48473,30503301,63553.0
2754543,2023-11-13,Texas,Hempstead,Herman T Jones Elementary School,0,0,0,0,0,WALLER,48473,30503301,63553.0
2754154,2023-11-13,New Jersey,Newark,Central High School,0,1,0,0,0,ESSEX,34013,9290841,851117.0
2758102,2023-11-11,California,San Luis Obispo,California Polytechnic State University,0,0,0,0,2,SAN LUIS OBISPO,06079,38965193,281639.0
2758232,2023-11-10,Oklahoma,Broken Arrow,Union Eighth Grade Center,0,0,0,0,1,TULSA,40143,4053824,682868.0
2752988,2023-11-10,Georgia,Commerce,Commerce High School,0,0,0,0,1,JACKSON,13157,11029227,88615.0
2752204,2023-11-10,Tennessee,Alamo,Maury City Elementary School,0,0,0,0,1,CROCKETT,47033,7126489,13982.0
2752201,2023-11-10,Michigan,Wyoming,East Lee Campus,0,0,0,0,1,KENT,26081,10037261,661354.0
2751914,2023-11-10,Oklahoma,Langston,Langston Center,0,2,0,0,0,LOGAN,40083,4053824,53029.0
2752417,2023-11-10,Texas,San Antonio,Brackenridge High School,0,0,0,0,1,BEXAR,48029,30503301,2087679.0
2752997,2023-11-10,California,Vallejo,Vallejo High School,0,1,0,0,0,SOLANO,06095,38965193,449218.0
2752833,2023-11-09,Alabama,Atmore,Atmore High School,0,2,0,0,0,ESCAMBIA,01053,5108468,36558.0
2751271,2023-11-09,Idaho,Boise,North Junior High,0,0,0,0,1,ADA,16001,1964726,524673.0
2751143,2023-11-09,Alabama,Birmingham,Dawson Family Recreation Hall,0,0,0,0,1,JEFFERSON,01073,5108468,662895.0
2762596,2023-11-09,Ohio,Cleveland,Luis Muñoz Marin School Dual Language Academy,0,0,0,0,1,CUYAHOGA,39035,11785935,1233088.0
2751563,2023-11-09,Texas,Killeen,Roy J Smith Middle School,0,0,0,0,1,BELL,48027,30503301,393193.0
2752084,2023-11-09,North Carolina,Huntersville,North Mecklenburg High School,0,0,0,0,1,MECKLENBURG,37119,10835491,1163701.0
2751225,2023-11-09,Indiana,Muncie,"Baker Hall, Noyer Complex, Ball State University",0,0,0,1,1,DELAWARE,18035,6862199,112321.0
2750939,2023-11-08,Ohio,Reynoldsburg,Reynoldsburg High School - Summit Campus,0,0,0,0,1,FRANKLIN,39049,11785935,1326063.0
2751265,2023-11-08,Pennsylvania,Philadelphia,Temple University Campus,0,0,0,0,0,PHILADELPHIA,42101,12961683,1550542.0
2766494,2023-11-08,Georgia,Tucker,Tucker Middle School,0,0,0,0,0,DEKALB,13089,11029227,762992.0
2750531,2023-11-07,Florida,Eustis,Eustis High School,0,0,0,0,1,LAKE,12069,22610726,424462.0
2749921,2023-11-07,Tennessee,Lebanon,Lebanon High School,0,0,0,0,1,WILSON,47189,7126489,163674.0
2749926,2023-11-07,Tennessee,Nashville,Maplewood High School,0,0,0,0,1,DAVIDSON,47037,7126489,712334.0
2750082,2023-11-07,Oklahoma,Oklahoma City,Putnam City North High School,0,0,0,0,1,OKLAHOMA,40109,4053824,808866.0
2750002,2023-11-07,Maryland,Indian Head,Henry E. Lackey High School,0,0,0,0,1,CHARLES,24017,6180253,171973.0
2750851,2023-11-07,Virginia,Blacksburg,,1,0,1,0,0,MONTGOMERY,51121,8715698,98666.0
2751274,2023-11-07,Texas,Allen,Alvis C Story Elementary School,0,0,0,0,0,COLLIN,48085,30503301,1195359.0
2750007,2023-11-06,North Carolina,Cerro Gordo,West Columbus High School,0,0,0,0,0,COLUMBUS,37047,10835491,50121.0
2749288,2023-11-06,Texas,Coahoma,Coahoma Junior High School,0,0,0,0,0,HOWARD,48227,30503301,30554.0
2751637,2023-11-06,Nevada,Las Vegas,Durango High School,0,0,0,0,1,CLARK,32003,3194176,2336573.0
2750216,2023-11-06,Arkansas,Arkadelphia,Arkadelphia High School,0,0,0,0,1,CLARK,05019,3067732,21274.0
2751137,2023-11-06,Ohio,Toledo,Woodward High School,0,0,0,0,1,LUCAS,39095,11785935,425484.0
2749349,2023-11-06,Utah,Lehi,Viewpoint Middle School,0,0,0,0,0,UTAH,49049,3417734,719174.0
2749554,2023-11-06,Arizona,Wellton,Antelope Union High School,0,0,0,0,3,YUMA,04027,7431344,213221.0
2748104,2023-11-05,Illinois,Glenview,Springman Middle School,0,0,0,0,0,COOK,17031,12549689,5087072.0
2749624,2023-11-04,South Carolina,Orangeburg,South Carolina State University,0,0,0,0,1,ORANGEBURG,45075,5373555,82820.0
2746811,2023-11-03,Florida,Fort Lauderdale,Dillard High School,0,0,0,0,1,BROWARD,12011,22610726,1962531.0
2748392,2023-11-03,Ohio,Dayton (Centerville),Centerville High School,0,0,0,0,1,MONTGOMERY,39113,11785935,533796.0
2746669,2023-11-03,Indiana,Indianapolis,KIPP Indy Legacy High School,1,0,0,0,1,MARION,18097,6862199,968460.0
2746556,2023-11-02,Washington,Puyallup,Puyallup High School,0,0,0,0,1,PIERCE,53053,7812880,928696.0
2745940,2023-11-02,Maryland,Mardela Springs,Mardela Middle and High School,0,0,0,0,1,WICOMICO,24045,6180253,104800.0
2748460,2023-11-02,New Mexico,Las Cruces,Centennial High School,0,0,0,0,1,DONA ANA,35013,2114371,225210.0
2746444,2023-11-02,Maine,Presque Isle,Northern Maine Community College,0,0,0,0,0,AROOSTOOK,23003,1395722,67351.0
2747062,2023-11-02,Alabama,Smiths Station,Smiths Station High School,0,0,0,0,1,LEE,01081,5108468,183215.0
2746901,2023-11-02,Colorado,Denver,Global Leadership Academy,0,0,0,0,1,DENVER,08031,5877610,716577.0
2746884,2023-11-02,Louisiana,Baton Rouge,Glasgow Middle School,0,0,0,0,1,EAST BATON ROUGE,22033,4573749,448467.0
2746872,2023-11-02,Maryland,Mardela Springs,Mardela Middle and High School,0,0,0,0,0,WICOMICO,24045,6180253,104800.0
2745372,2023-11-01,Georgia,Douglasville,Douglas County High School,0,0,0,0,1,DOUGLAS,13097,11029227,149160.0
2746256,2023-11-01,Maryland,Rosedale,Golden Ring Middle School,0,0,0,0,0,BALTIMORE,24510,6180253,565239.0
2746677,2023-11-01,South Dakota,Rapid City,Rapid City Alternative Academy,0,0,0,0,0,PENNINGTON,46103,919318,115903.0
2745023,2023-11-01,Alabama,Hunstsville,Whitesburg Middle School,0,0,0,0,1,Madison,01089,5108468,412600.0
2744651,2023-10-31,North Carolina,Asheville,Clyde A Erwin High School,0,0,0,0,1,BUNCOMBE,37021,10835491,275901.0
2745260,2023-10-31,Wisconsin,Janesville,Parker High School,0,0,0,0,1,ROCK,55105,5910955,164278.0
2744649,2023-10-31,Ohio,Lowellville,Lowellville K-12 School,0,0,0,0,0,MAHONING,39099,11785935,225596.0
2745913,2023-10-31,Washington,Centralia,Centralia Middle School,0,0,0,0,0,LEWIS,53041,7812880,86154.0
2744180,2023-10-31,Texas,Keller,Keller Learning Center,0,0,0,0,1,TARRANT,48439,30503301,2182947.0
2744590,2023-10-30,Indiana,Fowlerton,,0,0,0,0,1,GRANT,18053,6862199,66200.0
2746708,2023-10-30,North Carolina,Raleigh,Walnut Trace Apartments,0,0,0,0,0,WAKE,37183,10835491,1190275.0
2744908,2023-10-30,Pennsylvania,Stroudsburg,Stroudsburg High School,0,0,0,0,1,MONROE,42089,12961683,166053.0
2745461,2023-10-30,Tennessee,Union City,Union City Middle School,0,0,0,0,1,OBION,47131,7126489,30411.0
2744030,2023-10-30,Georgia,Augusta,Lucy Craft Laney High School,0,0,0,0,1,RICHMOND,13245,11029227,205414.0
